,STR_ESID,Name,wikiQLabel,wikiQ,instance
1001,10222777,Riesiweg,Riesi,http://www.wikidata.org/entity/Q477653,Gemeinde in Italien
1002,10155190,Weingärtenweg,Weingärten,http://www.wikidata.org/entity/Q100702527,Innerortsstraße
1003,10128632,Leimgrubenweg,Leimgruben,http://www.wikidata.org/entity/Q1623021,Wikimedia-Begriffsklärungsseite
1004,10025135,Wildschutzweg,Wildschutz,http://www.wikidata.org/entity/Q111778855,Familienname
1005,10026493,Wasserstrasse,Wasser,http://www.wikidata.org/entity/Q283,chemische Verbindung
1006,10026588,Morystrasse,Mory,http://www.wikidata.org/entity/Q424669,Wikimedia-Begriffsklärungsseite
1007,10026575,Hubgässchen,Hub,http://www.wikidata.org/entity/Q475436,Wikimedia-Begriffsklärungsseite
1008,10120308,Ormalingerweg,Ormalinger,,
1009,10026495,Andlauerstrasse,Andlauer,http://www.wikidata.org/entity/Q492187,Wikimedia-Begriffsklärungsseite
1010,10128636,Talmattstrasse,Talmatt,,
1011,10087635,Stachelrain,Stachel,http://www.wikidata.org/entity/Q378184,Klasse
1012,10179990,Erlenmattstrasse,Erlenmatt,,
1013,10025350,Elftausendjungfern-Gässlein,Elftausendjungfern-Gässlein,,
1014,10026784,Lautengartenstrasse,Lautengarten,,
1015,10063841,Steinentorberg,Steinentorberg,,
1016,10087646,Winkelgässchen,Winkel,http://www.wikidata.org/entity/Q66588,politische Gemeinde
1017,10025945,Riehenring,Riehen,http://www.wikidata.org/entity/Q5262,politische Gemeinde
1018,10063540,Lindenhofstrasse,Lindenhof,http://www.wikidata.org/entity/Q39374,Platz
1019,10055765,Wintersingerweg,Wintersinger,,
1020,10025622,Aeschenvorstadt,Aeschenvorstadt,http://www.wikidata.org/entity/Q20614081,Innerortsstraße
1021,10104861,Hinterwenkenweg,Hinterwenken,,
1022,10087916,Oscar Frey-Strasse,Oscar Frey,http://www.wikidata.org/entity/Q1383856,Mensch
1023,10055741,Jakobsbergerholzweg,Jakobsbergerholz,,
1024,10063849,Wintergasse,Winter,http://www.wikidata.org/entity/Q1311,wiederkehrendes Ereignis
1025,10026497,Bonergasse,Boner,http://www.wikidata.org/entity/Q892326,Wikimedia-Begriffsklärungsseite
1026,10024891,Herbergsgasse,Herbergs,,
1027,10129795,Reservoirstrasse,Reservoir,http://www.wikidata.org/entity/Q417198,Wikimedia-Begriffsklärungsseite
1028,10087643,Hauensteinstrasse,Hauenstein,http://www.wikidata.org/entity/Q23037,Gemeinde in Deutschland
1029,10110175,Mühlenberg,Mühlenberg,http://www.wikidata.org/entity/Q1248146,Berg
1030,10063844,Unter der Batterie,Unter der Batterie,,
1031,10186621,Pfeffergässlein,Pfeffer,http://www.wikidata.org/entity/Q43084,Taxon
1032,10063516,Felsplattenstrasse,Felsplatten,,
1033,10086297,Hirzenstrasse,Hirzen,,
1034,10026268,Dörnliweg,Dörnli,,
1035,10063837,Solothurnerstrasse,Solothurner,,
1036,10025630,Bruderholzstrasse,Bruderholz,http://www.wikidata.org/entity/Q255746,Berg
1037,10025925,Leonhardsberg,Leonhardsberg,http://www.wikidata.org/entity/Q27921749,Wikimedia-Begriffsklärungsseite
1038,10181511,Oltingerstrasse,Oltinger,,
1039,10179490,Meierweg,Meier,http://www.wikidata.org/entity/Q157934,Taxon
1040,10063868,Kornfeldstrasse,Kornfeld,http://www.wikidata.org/entity/Q203442,Wikimedia-Begriffsklärungsseite
1041,10026777,Casinostrasse,Casino,http://www.wikidata.org/entity/Q220910,Film
1042,10118100,Spiegelbergstrasse,Spiegelberg,http://www.wikidata.org/entity/Q81390,Gemeinde in Deutschland
1043,10222666,Weilteichweg,Weilteich,,
1044,10055747,Rütimeyerstrasse,Rütimeyer,http://www.wikidata.org/entity/Q1804884,Wikimedia-Begriffsklärungsseite
1045,10026530,Lindenberg,Lindenberg,http://www.wikidata.org/entity/Q53760,Gemeinde in Deutschland
1046,10186617,Kleinhüningeranlage,Kleinhüninger,,
1047,10104853,In den Klosterreben,In den Klosterreben,,
1048,10087384,Niederholzstrasse,Niederholz,http://www.wikidata.org/entity/Q1609991,Wikimedia-Begriffsklärungsseite
1049,10055735,Sternengasse,Sternen,http://www.wikidata.org/entity/Q29787353,Bauwerk
1050,10089620,Unterer Heuberg,Unterer Heuberg,,
1051,10179464,Baldeggerstrasse,Baldegger,http://www.wikidata.org/entity/Q15785331,Wikimedia-Begriffsklärungsseite
1052,10025952,Schönenbuchstrasse,Schönenbuch,http://www.wikidata.org/entity/Q66508,politische Gemeinde
1053,10222605,Margarethenbrücke,Margarethen,http://www.wikidata.org/entity/Q750222,Munizipium
1054,10222714,Nauentunnel,Nauen,http://www.wikidata.org/entity/Q581994,Stadt in Deutschland
1055,10222526,Heuwaage-Viadukt,Heuwaage-Viadukt,http://www.wikidata.org/entity/Q1616577,Bauwerk
1056,10175729,Luzernerring,Luzerner,http://www.wikidata.org/entity/Q1645178,Wikimedia-Begriffsklärungsseite
1057,10222774,Münchensteinerbrücke,Münchensteiner,,
1058,10222746,Wettsteinbrücke,Wettstein,http://www.wikidata.org/entity/Q809916,Basler Quartiere
1059,10222534,Wettsteinstrasse,Wettstein,http://www.wikidata.org/entity/Q809916,Basler Quartiere
1060,10222617,Markthallenbrücke,Markthallen,http://www.wikidata.org/entity/Q104710935,PM20 Sach-Systemaikstelle
1061,10145760,Dorenbachviadukt,Dorenbachviadukt,http://www.wikidata.org/entity/Q1243895,Straßenbrücke
1062,10222664,Schwarzwaldbrücke,Schwarzwald,http://www.wikidata.org/entity/Q4204,Wald
1063,10089597,Spalenring,Spalen,,
1064,10256877,Urbana Iulia-Strasse,Urbana Iulia,,
1065,10256873,Emilie Louise Frey-Strasse,Emilie Louise Frey,http://www.wikidata.org/entity/Q96364286,Mensch
1066,10256869,Rut Keiser-Strasse,Rut Keiser,http://www.wikidata.org/entity/Q2177406,Mensch
1067,10256871,Kunigunde-Platz,Kunigunde,http://www.wikidata.org/entity/Q458385,Mensch
1068,10256870,Gertrud Spiess-Strasse,Gertrud Spiess,http://www.wikidata.org/entity/Q1515691,Mensch
1069,10256876,Dora Schmidt-Strasse,Dora Schmidt,http://www.wikidata.org/entity/Q94521874,Mensch
1070,10258653,Mohrhaldenanlage,Mohrhalden,,
1071,10181181,Im Lohnhof,Im Lohnhof,,
1072,10251566,Lysbüchelplatz,Lysbüchel,,
1073,10222625,Ampereplatz,Ampere,http://www.wikidata.org/entity/Q25272,SI-Basiseinheit
1074,10222781,Schäfermatte,Schäfermatte,,
1075,10246335,Anne Frank-Platz,Anne Frank,http://www.wikidata.org/entity/Q4583,Mensch
1076,10222570,Falkensteineranlage,Falkensteiner,http://www.wikidata.org/entity/Q19279492,Wikimedia-Begriffsklärungsseite
1077,10251569,Iris von Roten-Platz,Iris von Roten,http://www.wikidata.org/entity/Q122049,Mensch
1078,10222585,Liesbergermatte,Liesbergermatte,,
1079,10222592,Spiegelhof,Spiegelhof,http://www.wikidata.org/entity/Q15060090,Fachwerkhaus
1080,10222761,Pfirteranlage,Pfirter,http://www.wikidata.org/entity/Q76422698,Familienname
1081,10222737,Wachtelstrasse,Wachtel,http://www.wikidata.org/entity/Q28358,Taxon
1082,10222750,Hörnlistrasse,Hörnli,http://www.wikidata.org/entity/Q442082,Berg
1083,10222694,Irène Zurkinden-Platz,Irène Zurkinden,http://www.wikidata.org/entity/Q1673322,Mensch
1084,10222601,Maja Sacher-Platz,Maja Sacher,http://www.wikidata.org/entity/Q1885994,Mensch
1085,10222639,Breitematte,Breitematte,,
1086,10222616,Ackermätteli,Ackermätteli,,
1087,10222518,Hebelschanze,Hebel,http://www.wikidata.org/entity/Q415712,Wikimedia-Begriffsklärungsseite
1088,10222517,Dorfplatz,Dorf,http://www.wikidata.org/entity/Q532,Klassifikation einer menschlichen Siedlung
1089,10222508,Auwegli,Auwegli,,
1090,10222784,Pruntrutermatte,Pruntrutermatte,,
1091,10222780,Eglisee-Parkplatz,Eglisee-Park,,
1092,10246146,Gewerbeareal im Rüchlig,Gewerbeareal im Rüchlig,,
1093,10222716,Fuchsweg,Fuchs,http://www.wikidata.org/entity/Q8331,"Lebewesen, die unter einem bestimmten Trivialnamen bekannt sind"
1094,10222703,Bläsianlage,Bläsi,http://www.wikidata.org/entity/Q886976,Wikimedia-Begriffsklärungsseite
1095,10026787,Mühlegraben,Mühle,http://www.wikidata.org/entity/Q209669,Brettspiel
1096,10110165,Andreasplatz,Andreas,http://www.wikidata.org/entity/Q43399,menschliche Bibelfigur
1097,10222660,Tschudi-Park,Tschudi,http://www.wikidata.org/entity/Q451579,Wikimedia-Begriffsklärungsseite
1098,10222686,Im Triangel,Im Triangel,,
1099,10251565,Hermann Hesse-Platz,Hermann Hesse,http://www.wikidata.org/entity/Q25973,Mensch
1100,10222837,Forum,Forum,http://www.wikidata.org/entity/Q207829,Wikimedia-Begriffsklärungsseite
1101,10222536,Joh.Jak. Spreng-Gässlein,Joh.Jak. Spreng-Gässlein,,
1102,10206940,Meret Oppenheim-Platz,Meret Oppenheim,http://www.wikidata.org/entity/Q61594,Mensch
1103,10222506,Der gerade Weg,Der gerade Weg,http://www.wikidata.org/entity/Q1198696,Zeitung
1104,10251568,Saint-Louis-Park,Saint-Louis,http://www.wikidata.org/entity/Q21943,Gemeinde in Frankreich
1105,10087574,Sevogelplatz,Sevogel,http://www.wikidata.org/entity/Q99371408,Familie
1106,10222828,Giesslipark,Giessli,,
1107,10222505,Kronenplatz,Kronen,http://www.wikidata.org/entity/Q1789837,Wikimedia-Begriffsklärungsseite
1108,10088565,Elsässerstrasse,Elsässer,http://www.wikidata.org/entity/Q1333988,Wikimedia-Begriffsklärungsseite
1109,10222496,Auf der Burg,Auf der Burg,http://www.wikidata.org/entity/Q15784364,Wikimedia-Begriffsklärungsseite
1110,10222609,Margarethenstich,Margarethenstich,,
1111,10222687,Wolfenfroweg,Wolfenfro,,
1112,10222792,Rappenbodenweg-Promenade,Rappenbodenweg,,
1113,10222582,In der Eisernen Hand,In der Eisernen Hand,,
1114,10222697,Zollfreie Strasse,Zollfreie Strasse,,
1115,10222648,Schlachthofbrücke,Schlachthof,http://www.wikidata.org/entity/Q385557,Anlage
1116,10222594,In der Muelte,In der Muelte,,
1117,10222682,Wiesentunnel,Wiesen,http://www.wikidata.org/entity/Q288569,Gemeinde in Deutschland
1118,10222786,Zwölfjuchartenweglein,Zwölfjuchartenweglein,,
1119,10222521,Herrenwaldweg,Herrenwald,http://www.wikidata.org/entity/Q21048809,Wikimedia-Begriffsklärungsseite
1120,10222644,Schiffmühlestrasse,Schiffmühle,http://www.wikidata.org/entity/Q2235062,Ortsteil
1121,10108253,St. Jakobs-Strasse,St. Jakobs,,
1122,10064901,Brüglingerstrasse,Brüglinger,,
1123,10087642,Friedrich Oser-Strasse,Friedrich Oser,,
1124,10089309,Schäublinstrasse,Schäublin,http://www.wikidata.org/entity/Q61611002,Familienname
1125,10063839,Steinbühlallee,Steinbühl,http://www.wikidata.org/entity/Q1116678,Ortsteil
1126,10025130,Oberer Batterieweg,Oberer Batterie,,
1127,10222791,An der Hand,An der Hand,,
1128,10222552,Totenweg,Toten,http://www.wikidata.org/entity/Q36988183,Familienname
1129,10222798,Ausserbergweg,Ausserberg,http://www.wikidata.org/entity/Q68022,politische Gemeinde
1130,10222814,Buchweg,Buch,http://www.wikidata.org/entity/Q200415,statistischer Bezirk von Nürnberg
1131,10222818,Chrischonatalweg,Chrischonatal,http://www.wikidata.org/entity/Q108094390,Schutzgebiet in Natur- oder Landschaftsschutz
1132,10222544,Specklerwegli,Specklerwegli,,
1133,10238197,Horngrabenweg,Horngraben,http://www.wikidata.org/entity/Q108094386,Schutzgebiet in Natur- oder Landschaftsschutz
1134,10222493,Im nassen Grund,Im nassen Grund,,
1135,10222794,Anstaltsweg,Anstalts,,
1136,10222481,Der krumme Weg,Der krumme Weg,,
1137,10222735,Wyhlengrabenweg,Wyhlengraben,,
1138,10222802,Bannwegli,Bannwegli,,
1139,10222808,Britzigerweg,Britziger,,
1140,10222683,Im Wildwechsel,Im Wildwechsel,,
1141,10222486,Herrenhagweg,Herrenhag,,
1142,10222730,Winkelweg,Winkel,http://www.wikidata.org/entity/Q66588,politische Gemeinde
1143,10222548,Stelliweg,Stelli,http://www.wikidata.org/entity/Q8528145,Berg
1144,10222691,Kaiserweg,Kaiser,http://www.wikidata.org/entity/Q39018,Beruf
1145,10222489,Hirzengrabenweg,Hirzengraben,,
1146,10222773,Reubergweg,Reuberg,http://www.wikidata.org/entity/Q2146548,Gebirge
1147,10222723,Rütenenweg,Rütenen,,
1148,10238188,Bückenwegli,Bückenwegli,,
1149,10222766,Mattenwegli,Mattenwegli,,
1150,10222718,Riesiwegli,Riesiwegli,http://www.wikidata.org/entity/Q108094388,Schutzgebiet in Natur- oder Landschaftsschutz
1151,10222769,Mennweg,Menn,http://www.wikidata.org/entity/Q1319718,Wikimedia-Begriffsklärungsseite
1152,10222725,Schafrainweg,Schafrain,,
1153,10238189,Habermarkwegli,Habermarkwegli,,
1154,10025114,Zu den drei Linden,Zu den drei Linden,http://www.wikidata.org/entity/Q112602224,Bauwerk
1155,10222704,Drei König-Weglein,Drei König-Weglein,,
1156,10222553,Kannenfeldweglein,Kannenfeldweglein,,
1157,10222645,Buremichelskopf-Promenade,Buremichelskopf,,
1158,10222562,Bauhinweglein,Bauhinweglein,,
1159,10222500,Auf der Ebene,Auf der Ebene,http://www.wikidata.org/entity/Q20999732,Berg
1160,10222490,Sonnenhaldenwegli,Sonnenhaldenwegli,,
1161,10222692,Im Bettingertäli,Im Bettingertäli,,
1162,10222519,Bäumlihofwegli,Bäumlihofwegli,,
1163,10222701,Steinenmühlesteg,Steinenmühle,,
1164,10222495,Stapfelwegli,Stapfelwegli,,
1165,10222659,Ob der Wanne,Ob der Wanne,,
1166,10238193,Bosenhaldenwegli,Bosenhaldenwegli,,
1167,10222736,Cécile Ines Loos-Anlage,Cécile Ines Loos-Anlage,,
1168,10222809,Reservoirweglein,Reservoirweglein,,
1169,10222698,Erlensteg,Erlen,http://www.wikidata.org/entity/Q25239,Taxon
1170,10222740,Cedernweg,Cedern,,
1171,10222807,Niederholzrainweg,Niederholzrain,,
1172,10222817,Am Mühleteich,Am Mühleteich,,
1173,10222633,Wyhlenweglein,Wyhlenweglein,,
1174,10238201,Leimgrubenwegli,Leimgrubenwegli,,
1175,10222764,Birseckweglein,Birseckweglein,,
1176,10222591,Seltisbergerweglein,Seltisbergerweglein,,
1177,10222561,Kleinriehen-Promenade,Kleinriehen,,
1178,10222650,Bürenfluhweglein,Bürenfluhweglein,,
1179,10222533,Hochbergersteg,Hochberger,http://www.wikidata.org/entity/Q36958040,Familienname
1180,10089612,Nauen-Unterführung,Nauen-Unterführung,,
1181,10222756,Daniel Fechter-Promenade,Daniel Fechter,,
1182,10222637,Moosbündtenweg,Moosbündten,,
1183,10222812,Reubergweg,Reuberg,http://www.wikidata.org/entity/Q2146548,Gebirge
1184,10103019,Linsbergweg,Linsberg,http://www.wikidata.org/entity/Q1438752,Wikimedia-Begriffsklärungsseite
1185,10222563,Erlenmattplatz,Erlenmatt,,
1186,10222537,Hofweglein,Hofweglein,,
1187,10222795,Eiserner Steg,Eiserner Steg,http://www.wikidata.org/entity/Q1313525,Fachwerkbrücke
1188,10222622,Burckhardtgässchen,Burckhardt,http://www.wikidata.org/entity/Q281711,Familie
1189,10222717,Theodorsgrabenanlage,Theodorsgraben,,
1190,10222543,Hölleweglein,Hölleweglein,,
1191,10222772,Predigergässlein,Prediger,http://www.wikidata.org/entity/Q432386,Beruf
1192,10222626,Lärchenweg,Lärchen,http://www.wikidata.org/entity/Q25618,Taxon
1193,10222560,Erlenmattpark,Erlenmatt,,
1194,10222803,Elisabethenschanze,Elisabethen,,
1195,10222574,Heinrich Heusser-Weg,Heinrich Heusser,http://www.wikidata.org/entity/Q94908916,Mensch
1196,10222719,Neusatzsteg,Neusatz,http://www.wikidata.org/entity/Q1720290,Ortsteil
1197,10222806,Rauracherwegli,Rauracherwegli,,
1198,10222647,Tiefenbodenweglein,Tiefenbodenweglein,,
1199,10222833,Rankweg,Rank,http://www.wikidata.org/entity/Q2572622,Album
1200,10222747,Rosenauweglein,Rosenauweglein,,
1201,10222775,Salmgässli,Salmgässli,,
1202,10222646,Hamburg-Strasse,Hamburg,http://www.wikidata.org/entity/Q1055,Freie und Reichsstadt
1203,10222841,Fringeliweglein,Fringeliweglein,,
1204,10222776,Muttenzerweg,Muttenzer,,
1205,10222587,Finkenweg,Finken,http://www.wikidata.org/entity/Q160835,Taxon
1206,10222700,Mülhauserweglein,Mülhauserweglein,,
1207,10222758,Pfalz,Pfalz,http://www.wikidata.org/entity/Q185439,Weinbaugebiet
1208,10222621,Mittlere Rheinbrücke,Mittlere Rhein,,
1209,10222720,Gehrhaldenweg,Gehrhalden,,
1210,10222696,Im Ebacker,Im Ebacker,,
1211,10222516,Bärlauchwegli,Bärlauchwegli,,
1212,10222514,Bärenwegli,Bärenwegli,,
1213,10222668,Hummelweglein,Hummelweglein,,
1214,10222680,Peter Merian-Brücke,Peter Merian,http://www.wikidata.org/entity/Q2077023,Mensch
1215,10222671,Hundsbuckelweglein,Hundsbuckelweglein,,
1216,10222801,Rebweg,Reb,http://www.wikidata.org/entity/Q37203157,Familienname
1217,10238196,Haldenwegli,Haldenwegli,,
1218,10222713,Theater-Passage,Theater,http://www.wikidata.org/entity/Q11635,Einzelwissenschaft
1219,10222707,Steinenstapfelberg,Steinenstapfelberg,,
1220,10222588,Sperrweglein,Sperrweglein,,
1221,10222606,Kornfeldwegli,Kornfeldwegli,,
1222,10222729,Bahnweglein,Bahnweglein,,
1223,10238200,Lachenwegli,Lachenwegli,,
1224,10222589,Löwenbergweglein,Löwenbergweglein,,
1225,10222710,Stücki-Steg,Stücki,,
1226,10222583,Fechterweglein,Fechterweglein,,
1227,10222642,Buremichelskopfanlage,Buremichelskopf,,
1228,10222571,Haidweg,Haid,http://www.wikidata.org/entity/Q962150,Wikimedia-Begriffsklärungsseite
1229,10222551,Bruckwegli,Bruckwegli,,
1230,10222540,Johanniterbrücke,Johanniter,http://www.wikidata.org/entity/Q3355519,Wikimedia-Begriffsklärungsseite
1231,10222611,Unterer Haidweg,Unterer Haid,,
1232,10222567,Erlenparksteg,Erlenpark,,
1233,10222632,Archivgässlein,Archiv,http://www.wikidata.org/entity/Q59613850,Wikimedia-Begriffsklärungsseite
1234,10222618,Bückliwegli,Bückliwegli,,
1235,10222820,Odalsindawegli,Odalsindawegli,,
1236,10222748,Chrischonaweglein,Chrischonaweglein,,
1237,10222839,Friedlingerstrasse,Friedlinger,,
1238,10222595,Sesselackerweglein,Sesselackerweglein,,
1239,10222738,Wiesenallee,Wiesen,http://www.wikidata.org/entity/Q288569,Gemeinde in Deutschland
1240,10222654,Burgfelderplatz,Burgfelder,,
1241,10222799,Eisweglein,Eisweglein,,
1242,10222824,Gempenfluhweglein,Gempenfluhweglein,,
1243,10222708,Dreihäusernweglein,Dreihäusernweglein,,
1244,10222535,Beyelerwegli,Beyelerwegli,,
1245,10222674,Wiesendamm-Promenade,Wiesendamm,http://www.wikidata.org/entity/Q82965351,Innerortsstraße
1246,10222785,Schäublinweglein,Schäublinweglein,,
1247,10222827,Gerberberglein,Gerberberglein,,
1248,10222819,Am Wiesengriener,Am Wiesengriener,,
1249,10222838,Freiburgersteg,Freiburger,http://www.wikidata.org/entity/Q5501341,Wikimedia-Begriffsklärungsseite
1250,10238192,Bockrainwegli,Bockrainwegli,,
1251,10026781,In der Breite,In der Breite,,
1252,10222620,Airoloweglein,Airoloweglein,http://www.wikidata.org/entity/Q27067503,Innerortsstraße
1253,10222709,Frühmesswegli,Frühmesswegli,,
1254,10222656,Schönenbergweglein,Schönenbergweglein,,
1255,10222672,Passwangsteg,Passwang,http://www.wikidata.org/entity/Q358710,Berg
1256,10238198,Hungerbachwegli,Hungerbachwegli,,
1257,10222586,In der Hell,In der Hell,,
1258,10222499,Krakau-Strasse,Krakau,http://www.wikidata.org/entity/Q31487,Hauptstadt
1259,10222641,Thiersteinersteg,Thiersteiner,,
1260,10222584,Spalen-Durchgang,Spalen-Durchgang,,
1261,10245923,Ziegelgrubenweg,Ziegelgruben,,
1262,10222734,Gewerbehauswegli,Gewerbehauswegli,,
1263,10222765,Pirolweg,Pirol,http://www.wikidata.org/entity/Q25388,Taxon
1264,10222532,Jakobsbergerweglein,Jakobsbergerweglein,,
1265,10222629,Lerchengsangweg,Lerchengsang,,
1266,10238195,Gänshaldenwegli,Gänshaldenwegli,,
1267,10222745,Wiesenkreisel,Wiesen,http://www.wikidata.org/entity/Q288569,Gemeinde in Deutschland
1268,10241657,Attila-Passage,Attila,http://www.wikidata.org/entity/Q36724,Mensch
1269,10222593,Luzernerring-Brücke,Luzernerring,http://www.wikidata.org/entity/Q110586268,Straßenbahnhaltestelle
1270,10222653,Ursula Hebel-Wegli,Ursula Hebel,http://www.wikidata.org/entity/Q113732249,Mensch
1271,10222482,Klingentalweglein,Klingentalweglein,,
1272,10246977,Friedrich Miescher-Weg,Friedrich Miescher,http://www.wikidata.org/entity/Q116072,Mensch
1273,10222771,Sägebergweglein,Sägebergweglein,,
1274,10222753,Wild Ma-Gässli,Wild Ma-Gässli,,
1275,10222631,Grimselweglein,Grimselweglein,,
1276,10222579,Im Rumpel,Im Rumpel,,
1277,10222805,Redingbrücke,Reding,http://www.wikidata.org/entity/Q417401,Wikimedia-Begriffsklärungsseite
1278,10222649,Stumpgässchen,Stump,http://www.wikidata.org/entity/Q1902383,Wikimedia-Begriffsklärungsseite
1279,10222643,Thiersteinerweglein,Thiersteinerweglein,,
1280,10222569,Bellinzonaweglein,Bellinzonaweglein,,
1281,10222778,Sandgrubenweglein,Sandgrubenweglein,,
1282,10222652,Schlangenweglein,Schlangenweglein,,
1283,10222602,Kilchgässli,Kilchgässli,,
1284,10222667,Otterbachweg,Otterbach,http://www.wikidata.org/entity/Q123473,Gemeinde in Deutschland
1285,10222603,St. Albanteich-Promenade,St. Albanteich,,
1286,10222638,Gundeli-Passerelle,Gundeli-Passerelle,,
1287,10222488,Krachenrainweglein,Krachenrainweglein,,
1288,10222575,Im Linsberg,Im Linsberg,,
1289,10222751,Christoph Merian-Park,Christoph Merian,http://www.wikidata.org/entity/Q122485,Mensch
1290,10222581,Sonnenbergweglein,Sonnenbergweglein,,
1291,10222816,Nordhaldenweg,Nordhalden,http://www.wikidata.org/entity/Q47501714,Ortsteil
1292,10222485,Talmattwegli,Talmattwegli,,
1293,10222813,Am Bettingerbach,Am Bettingerbach,,
1294,10222619,Landauerwegli,Landauerwegli,,
1295,10246978,Lehenmattweg,Lehenmatt,,
1296,10222547,Kannenfeldpark,Kannenfeld,,
1297,10222509,Lachenalweglein,Lachenalweglein,,
1298,10222760,Beuggenweg,Beuggen,http://www.wikidata.org/entity/Q850909,Familie
1299,10222726,Gertrud Späth-Wegli,Gertrud Späth,,
1300,10222492,Spittlerwegli,Spittlerwegli,,
1301,10222578,Hellringwegli,Hellringwegli,,
1302,10222840,Friedmattweglein,Friedmattweglein,,
1303,10222568,Gstäderwegli,Gstäderwegli,,
1304,10222487,Schiessrain,Schiess,http://www.wikidata.org/entity/Q2234820,Wikimedia-Begriffsklärungsseite
1305,10222669,Ulmenweglein,Ulmenweglein,,
1306,10222702,Erlenweg,Erlen,http://www.wikidata.org/entity/Q25239,Taxon
1307,10222739,Aegelgrabenweg,Aegelgraben,,
1308,10222628,Antilopenweg,Antilopen,http://www.wikidata.org/entity/Q57748655,Kurzfilm
1309,10222804,Niederholzbodenwegli,Niederholzbodenwegli,,
1310,10222554,Hörnliweglein,Hörnliweglein,,
1311,10222627,Im Krebstaschenboden,Im Krebstaschenboden,,
1312,10222651,Tramweglein,Tramweglein,,
1313,10222677,Igelweglein,Igelweglein,,
1314,10222693,Ziegelhüttenwegli,Ziegelhüttenwegli,,
1315,10222793,Mooswegli,Mooswegli,,
1316,10222527,Beim Waschhaus,Beim Waschhaus,,
1317,10222580,Letziplatz,Letzi,http://www.wikidata.org/entity/Q29786797,archäologische Stätte
1318,10222590,In der Kalkdarre,In der Kalkdarre,,
1319,10222613,Buchsweg,Buchs,http://www.wikidata.org/entity/Q68277,politische Gemeinde
1320,10222663,Oserweglein,Oserweglein,,
1321,10222636,Bachgraben-Promenade,Bachgraben,http://www.wikidata.org/entity/Q54492388,Wikimedia-Begriffsklärungsseite
1322,10222770,Birskopfsteg,Birskopf,,
1323,10222596,Spittelmattweg,Spittelmatt,,
1324,10222612,Unterer Kreuzenweg,Unterer Kreuzen,,
1325,10222665,Ueli-Gässli,Ueli-Gässli,,
1326,10222608,Solitude-Promenade,Solitude,http://www.wikidata.org/entity/Q765891,Wikimedia-Begriffsklärungsseite
1327,10222673,Vogel Gryff-Gässli,Vogel Gryff-Gässli,,
1328,10222623,Langoldshaldenweg,Langoldshalden,,
1329,10222834,Flamingosteg,Flamingo,http://www.wikidata.org/entity/Q41994,Taxon
1330,10222763,Rümelins-Passage,Rümelins,,
1331,10222598,In der Vorstadt,In der Vorstadt,http://www.wikidata.org/entity/Q19213263,Gedicht
1332,10222727,Bahnhof-Passerelle,Bahnhof-Passerelle,,
1333,10222788,Rankweglein,Rankweglein,,
1334,10222657,Neusatzweglein,Neusatzweglein,,
1335,10222577,Fasnachtsgasse,Fasnachts,,
1336,10222507,Hangweglein,Hangweglein,,
1337,10238191,Bischoffwegli,Bischoffwegli,,
1338,10222689,Zeigerweg,Zeiger,http://www.wikidata.org/entity/Q184828,Berg
1339,10222630,Wolfschluchtweglein,Wolfschluchtweglein,,
1340,10222741,Wasserturm-Promenade,Wasserturm,http://www.wikidata.org/entity/Q1553895,Wasserturm
1341,10222779,Nachtigallenwäldeli,Nachtigallenwäldeli,,
1342,10244106,Fuchswegli,Fuchswegli,,
1343,10222615,Marignanoweglein,Marignanoweglein,,
1344,10238204,Claramatte,Claramatte,,
1345,10222690,Ingelsteinweglein,Ingelsteinweglein,,
1346,10222757,Wintersingerweglein,Wintersingerweglein,,
1347,10222705,Zeglingerweglein,Zeglingerweglein,,
1348,10222832,Auf den Stellimatten,Auf den Stellimatten,,
1349,10222491,St. Jakobs-Weglein,St. Jakobs-Weglein,,
1350,10222661,Schwarzpark,Schwarz,http://www.wikidata.org/entity/Q20267,Gemeinde in Deutschland
1351,10222497,Starenweglein,Starenweglein,,
1352,10222483,Grenzacher-Promenade,Grenzacher,,
1353,10222755,Rosentalanlage,Rosental,http://www.wikidata.org/entity/Q768480,Tal
1354,10222572,Wittlingerweglein,Wittlingerweglein,,
1355,10222731,Gerwikweg,Gerwik,,
1356,10222565,Gotenwegli,Gotenwegli,,
1357,10222732,Castellioweglein,Castellioweglein,,
1358,10222782,Zoo-Parkplatz,Zoo-Park,,
1359,10222767,Birsig-Durchgang,Birsig-Durchgang,,
1360,10222573,Fäschenweglein,Fäschenweglein,,
1361,10222684,Hüslimattweg,Hüslimatt,http://www.wikidata.org/entity/Q108205423,Schutzgebiet in Natur- oder Landschaftsschutz
1362,10222787,Eichhornweglein,Eichhornweglein,,
1363,10222607,Täuferwegli,Täuferwegli,,
1364,10222749,Wiesensteg,Wiesen,http://www.wikidata.org/entity/Q288569,Gemeinde in Deutschland
1365,10222754,Hufeisengässchen,Hufeisen,http://www.wikidata.org/entity/Q1433010,Wikimedia-Begriffsklärungsseite
1366,10222711,Nagelfluhweglein,Nagelfluhweglein,,
1367,10222640,Scheltenweglein,Scheltenweglein,,
1368,10222566,Beim Wagdenhals,Beim Wagdenhals,,
1369,10222523,Bei der Lehmgrube,Bei der Lehmgrube,,
1370,10222800,Neumattenhofwegli,Neumattenhofwegli,,
