;name;name:etymology:wikidata;Unnamed: 0;STR_ESID;STN_LABEL;COM_FOSNR;COM_NAME;COM_CANTON;STR_OFFICIAL;STR_EASTING;STR_NORTHING;STN_LABEL_NO_BI;STN_LABEL_NO_TERMS;STR_TERMS;STR_PREPS;STN_LABEL_FINAL
1696;Rue du Collège;Q189004;14127;10181284;Rue du Collège;5642;Morges;VD;True;2527921.0;1151462.0;Rue du Collège;du College;rue;;College
1697;Rue du Collège;Q189004;14459;10163387;Rue du Collège;5693;Montanaire;VD;False;2547550.0;1168098.0;Rue du Collège;du College;rue;;College
1698;Rue du Collège;Q189004;14901;10040635;Rue du Collège;5745;Baulmes;VD;True;2529918.0;1182551.0;Rue du Collège;du College;rue;;College
1699;Rue du Collège;Q189004;15059;10107287;Rue du Collège;5749;Chavornay;VD;False;2534675.0;1175569.0;Rue du Collège;du College;rue;;College
1700;Rue du Collège;Q189004;15075;10018993;Rue du Collège;5908;Chêne-Pâquier;VD;True;2549055.0;1180326.0;Rue du Collège;du College;rue;;College
1701;Rue du Collège;Q189004;15874;10129009;Rue du Collège;5414;Villeneuve (VD);VD;True;2560546.0;1138676.0;Rue du Collège;du College;rue;;College
1702;Rue du Collège;Q189004;16009;10151800;Rue du Collège;5415;Yvorne;VD;True;2563148.0;1131184.0;Rue du Collège;du College;rue;;College
1703;Rue du Collège;Q189004;16049;10035883;Rue du Collège;5609;Rivaz;VD;True;2549269.0;1147423.0;Rue du Collège;du College;rue;;College
1704;Rue du Collège;Q189004;16863;10116793;Rue du Collège;5613;Bourg-en-Lavaux;VD;True;2546072.0;1149524.0;Rue du Collège;du College;rue;;College
1705;Rue du Collège;Q189004;17313;10160307;Rue du Collège;5464;Vully-les-Lacs;VD;True;2569574.0;1197819.0;Rue du Collège;du College;rue;;College
1706;Rue du Collège;Q189004;17372;10155308;Rue du Collège;5804;Jorat-Menthue;VD;False;2545979.0;1166572.0;Rue du Collège;du College;rue;;College
1707;Rue du Collège;Q189004;18215;10172059;Rue du Collège;5813;Chevroux;VD;True;2559403.0;1193080.0;Rue du Collège;du College;rue;;College
1708;Rue du Collège;Q189004;18511;10080113;Rue du Collège;5568;Sainte-Croix;VD;True;2528575.0;1186108.0;Rue du Collège;du College;rue;;College
1709;Rue du Collège;Q189004;18996;10050203;Rue du Collège;5886;Montreux;VD;True;2558057.0;1143723.0;Rue du Collège;du College;rue;;College
1710;Rue du Collège;Q189004;19429;10180745;Rue du Collège;5765;Vaulion;VD;True;2519531.0;1171142.0;Rue du Collège;du College;rue;;College
1711;Rue du Collège;Q189004;19493;10097755;Rue du Collège;5890;Vevey;VD;True;2554670.0;1145450.0;Rue du Collège;du College;rue;;College
1712;Rue du Collège;Q189004;19587;10041014;Rue du Collège;5721;Gland;VD;True;2509408.0;1141852.0;Rue du Collège;du College;rue;;College
1713;Rue du Collège;Q189004;19809;10156450;Rue du Collège;5913;Donneloye;VD;True;2545640.0;1177783.0;Rue du Collège;du College;rue;;College
1714;Rue du Collège;Q189004;20139;10163222;Rue du Collège;5759;Premier;VD;True;2524055.0;1173121.0;Rue du Collège;du College;rue;;College
1715;Rue du Collège;Q189004;20191;10047040;Rue du Collège;5816;Corcelles-près-Payerne;VD;True;2563422.0;1186967.0;Rue du Collège;du College;rue;;College
1716;Rue du Collège;Q189004;21057;10106891;Rue du Collège;5423;Ballens;VD;True;2518400.0;1156573.0;Rue du Collège;du College;rue;;College
1717;Rue du Collège;Q189004;21620;10028668;Rue du Collège;5639;Lully (VD);VD;True;2525292.0;1150838.0;Rue du Collège;du College;rue;;College
1718;Rue du Collège;Q189004;22036;10103121;Rue du Collège;6729;Haute-Sorne;JU;True;2585356.0;1242955.0;Rue du Collège;du College;rue;;College
1719;Rue du Collège;Q189004;22791;10077141;Rue du Collège;6785;Courtedoux;JU;True;2570217.0;1251197.0;Rue du Collège;du College;rue;;College
1720;Rue du Collège;Q189004;23242;10034412;Rue du Collège;5822;Payerne;VD;True;2561754.0;1185546.0;Rue du Collège;du College;rue;;College
1721;Rue du Collège;Q189004;23572;10153380;Rue du Collège;5479;Cuarnens;VD;True;2523609.0;1164143.0;Rue du Collège;du College;rue;;College
1722;Rue du Collège;Q189004;23578;10043430;Rue du Collège;5451;Avenches;VD;False;2569679.0;1192237.0;Rue du Collège;du College;rue;;College
1723;Rue du Collège;Q189004;24279;10034260;Rue du Collège;5656;Hautemorges;VD;True;2523357.0;1158731.0;Rue du Collège;du College;rue;;College
1724;Rue du Collège;Q189004;24567;10137539;Rue du Collège;5520;Essertines-sur-Yverdon;VD;True;2539099.0;1176519.0;Rue du Collège;du College;rue;;College
1725;Rue du Collège;Q189004;24717;10158065;Rue du Collège;5914;Ependes (VD);VD;True;2536581.0;1177279.0;Rue du Collège;du College;rue;;College
1726;Rue du Collège;Q189004;24799;10041076;Rue du Collège;5724;Nyon;VD;True;2507619.0;1137448.0;Rue du Collège;du College;rue;;College
1727;Rue du Collège;Q189004;25033;10111457;Rue du Collège;5761;Romainmôtier-Envy;VD;True;2525184.0;1171867.0;Rue du Collège;du College;rue;;College
1728;Rue du Collège;Q189004;25544;10154286;Rue du Collège;5754;Juriens;VD;True;2524290.0;1171594.0;Rue du Collège;du College;rue;;College
1729;Rue du Collège;Q189004;25579;10078940;Rue du Collège;5746;Bavois;VD;True;2533394.0;1170830.0;Rue du Collège;du College;rue;;College
1730;Rue du Collège;Q189004;25614;10055006;Rue du Collège;5863;Vinzel;VD;True;2510848.0;1144805.0;Rue du Collège;du College;rue;;College
1731;Rue du Collège;Q189004;25615;10034164;Rue du Collège;5489;Mex (VD);VD;True;2532111.0;1158829.0;Rue du Collège;du College;rue;;College
1732;Rue du Collège;Q189004;25872;10159959;Rue du Collège;5856;Essertines-sur-Rolle;VD;True;2514035.0;1149676.0;Rue du Collège;du College;rue;;College
1733;Rue du Collège;Q189004;26813;10158577;Rue du Collège;5760;Rances;VD;True;2530600.0;1179267.0;Rue du Collège;du College;rue;;College
1734;Rue du Collège;Q189004;27103;10188976;Rue du Collège;5401;Aigle;VD;True;2563922.0;1129778.0;Rue du Collège;du College;rue;;College
1735;Rue du Collège;Q189004;27377;10044689;Rue du Collège;5561;Grandson;VD;True;2538010.0;1183344.0;Rue du Collège;du College;rue;;College
1736;Rue du Collège;Q189004;27888;10175092;Rue du Collège;5755;Lignerolle;VD;True;2524946.0;1177012.0;Rue du Collège;du College;rue;;College
1737;Rue du Collège;Q189004;28560;10104158;Rue du Collège;5830;Villarzel;VD;True;2559772.0;1177654.0;Rue du Collège;du College;rue;;College
1738;Rue du Collège;Q189004;29961;10175080;Rue du Collège;5690;Villars-le-Comte;VD;True;2551096.0;1173427.0;Rue du Collège;du College;rue;;College
1739;Rue du Collège;Q189004;29970;10173144;Rue du Collège;5831;Valbroye;VD;False;2557799.0;1179150.0;Rue du Collège;du College;rue;;College
1740;Rue du Collège;Q189004;31017;10235197;Rue du Collège;6487;Val-de-Ruz;NE;True;2558054.0;1208730.0;Rue du Collège;du College;rue;;College
1741;Rue du Collège;Q189004;31213;10235124;Rue du Collège;6512;Val-de-Travers;NE;True;2534445.0;1195080.0;Rue du Collège;du College;rue;;College
1742;Rue du Collège;Q189004;32461;10235216;Rue du Collège;6512;Val-de-Travers;NE;True;2536164.0;1196581.0;Rue du Collège;du College;rue;;College
1743;Rue du Collège;Q189004;33569;10045304;Rue du Collège;6421;La Chaux-de-Fonds;NE;True;2554445.0;1217698.0;Rue du Collège;du College;rue;;College
1744;Rue du Collège;Q189004;33890;10235224;Rue du Collège;6512;Val-de-Travers;NE;True;2545656.0;1200788.0;Rue du Collège;du College;rue;;College
1745;Rue du Collège;Q189004;37057;10104875;Rue du Collège;6454;Hauterive (NE);NE;True;2564462.0;1207005.0;Rue du Collège;du College;rue;;College
1746;Rue du Collège;Q189004;37168;10040152;Rue du Collège;6436;Le Locle;NE;True;2544270.0;1213238.0;Rue du Collège;du College;rue;;College
1747;Rue du Collège;Q189004;37300;10103979;Rue du Collège;6219;Vernayaz;VS;True;2569338.0;1109184.0;Rue du Collège;du College;rue;;College
1748;Rue du Collège;Q189004;37542;10235226;Rue du Collège;6487;Val-de-Ruz;NE;True;2556009.0;1206841.0;Rue du Collège;du College;rue;;College
1749;Rue du Collège;Q189004;38543;10041250;Rue du Collège;6023;Conthey;VS;True;2589190.0;1118543.0;Rue du Collège;du College;rue;;College
1750;Rue du Collège;Q189004;39104;10235220;Rue du Collège;6512;Val-de-Travers;NE;True;2536789.0;1195773.0;Rue du Collège;du College;rue;;College
1751;Rue du Collège;Q189004;39303;10056478;Rue du Collège;6136;Martigny;VS;True;2571785.0;1105611.0;Rue du Collège;du College;rue;;College
1752;Rue du Collège;Q189004;39409;10235193;Rue du Collège;6487;Val-de-Ruz;NE;True;2557016.0;1210963.0;Rue du Collège;du College;rue;;College
1753;Rue du Collège;Q189004;41256;10162988;Rue du Collège;6212;Dorénaz;VS;True;2569457.0;1110919.0;Rue du Collège;du College;rue;;College
1754;Rue du Collège;Q189004;41360;10171688;Rue du Collège;6035;Sembrancher;VS;True;2577538.0;1103034.0;Rue du Collège;du College;rue;;College
1755;Rue du Collège;Q189004;44125;10054428;Rue du Collège;6152;Collombey-Muraz;VS;True;2560638.0;1125287.0;Rue du Collège;du College;rue;;College
1756;Rue du Collège;Q189004;44323;10054425;Rue du Collège;6139;Riddes;VS;True;2583398.0;1113441.0;Rue du Collège;du College;rue;;College
1757;Rue du Collège;Q189004;45166;10046424;Rue du Collège;6153;Monthey;VS;True;2562305.0;1122856.0;Rue du Collège;du College;rue;;College
1758;Rue du Collège;Q189004;51730;10172720;Rue du Collège;6134;Isérables;VS;True;2585026.0;1112312.0;Rue du Collège;du College;rue;;College
1759;Rue du Collège;Q189004;52046;10039576;Rue du Collège;6158;Vionnaz;VS;True;2558362.0;1129085.0;Rue du Collège;du College;rue;;College
1760;Rue du Collège;Q189004;56586;10079151;Rue du Collège;5675;Lucens;VD;False;2552980.0;1175510.0;Rue du Collège;du College;rue;;College
1761;Rue du Collège;Q189004;57504;10061016;Rue du Collège;5910;Cronay;VD;True;2543270.0;1178668.0;Rue du Collège;du College;rue;;College
1762;Rue du Collège;Q189004;61309;10079356;Rue du Collège;717;Valbirse;BE;True;2587763.0;1231858.0;Rue du Collège;du College;rue;;College
1763;Rue du Collège;Q189004;65550;10012595;Rue du Collège;723;La Neuveville;BE;True;2573755.0;1212525.0;Rue du Collège;du College;rue;;College
1764;Rue du Collège;Q189004;65902;10004500;Rue du Collège;444;Sonceboz-Sombeval;BE;True;2580105.0;1227379.0;Rue du Collège;du College;rue;;College
1765;Rue du Collège;Q189004;67607;10005065;Rue du Collège;433;Cortébert;BE;True;2575012.0;1226689.0;Rue du Collège;du College;rue;;College
1766;Rue du Collège;Q189004;68148;10158708;Rue du Collège;691;Crémines;BE;True;2600249.0;1236947.0;Rue du Collège;du College;rue;;College
1767;Rue du Collège;Q189004;68947;10192234;Rue du Collège;700;Moutier;BE;True;2594674.0;1236490.0;Rue du Collège;du College;rue;;College
1768;Rue du Collège;Q189004;69139;10004755;Rue du Collège;441;Renan (BE);BE;True;2561377.0;1219758.0;Rue du Collège;du College;rue;;College
1769;Rue du Collège;Q189004;69598;10050736;Rue du Collège;446;Tramelan;BE;True;2574076.0;1230231.0;Rue du Collège;du College;rue;;College
1770;Rue du Collège;Q189004;70884;10049921;Rue du Collège;5889;La Tour-de-Peilz;VD;True;2555480.0;1144918.0;Rue du Collège;du College;rue;;College
1771;Rue du Collège;Q189004;76322;10004481;Rue du Collège;443;Saint-Imier;BE;True;2566638.0;1222580.0;Rue du Collège;du College;rue;;College
1772;Rue du Collège;Q189004;87038;10079652;Rue du Collège;703;Reconvilier;BE;True;2583662.0;1231633.0;Rue du Collège;du College;rue;;College
1773;Rue du Collège;Q189004;117408;10049511;Rue du Collège;6800;Porrentruy;JU;True;2572666.0;1251626.0;Rue du Collège;du College;rue;;College
1774;Rue du Collège;Q189004;139480;10235186;Rue du Collège;6417;La Grande Béroche;NE;True;2547133.0;1193936.0;Rue du Collège;du College;rue;;College
1775;Rue du Collège;Q189004;147111;10235229;Rue du Collège;6417;La Grande Béroche;NE;True;2552397.0;1197962.0;Rue du Collège;du College;rue;;College
1776;Rue du Collège;Q189004;149620;10060032;Rue du Collège;6416;Milvignes;NE;True;2555656.0;1202157.0;Rue du Collège;du College;rue;;College
1777;Rue du Collège;Q189004;151036;10135467;Rue du Collège;6413;Rochefort;NE;True;2552126.0;1203241.0;Rue du Collège;du College;rue;;College
1778;Rue du Collège;Q189004;168185;10004446;Rue du Collège;450;Péry-La Heutte;BE;True;2585715.0;1226923.0;Rue du Collège;du College;rue;;College
1779;Rue du Collège;Q189004;172827;10257499;Rue du Collège;5831;Valbroye;VD;True;2552366.0;1178907.0;Rue du Collège;du College;rue;;College
1780;Rue du Collège;Q189004;172828;10257474;Rue du Collège;5675;Lucens;VD;True;2552980.0;1175510.0;Rue du Collège;du College;rue;;College
1781;Rue du Collège;Q189004;179636;10103091;Rue du Collège;6608;Carouge (GE);GE;True;2499693.0;1115463.0;Rue du Collège;du College;rue;;College
1782;Rue du Collège;Q189004;186732;10257338;Rue du Collège;5749;Chavornay;VD;True;2534675.0;1175569.0;Rue du Collège;du College;rue;;College
1783;Rue du Collège;Q189004;189274;10092172;Rue du Collège;5884;Corsier-sur-Vevey;VD;True;2554399.0;1146807.0;Rue du Collège;du College;rue;;College
1784;Rue du Collège;Q189004;189386;10257461;Rue du Collège;5804;Jorat-Menthue;VD;True;2545979.0;1166572.0;Rue du Collège;du College;rue;;College
1785;Rue du Collège;Q189004;220999;10045803;Rue du Collège;6135;Leytron;VS;True;2582398.0;1115048.0;Rue du Collège;du College;rue;;College
1786;Rue du Milieu;Q1645406;16461;10074334;Rue du Milieu;5520;Essertines-sur-Yverdon;VD;True;2538892.0;1174221.0;Rue du Milieu;du Milieu;rue;;Milieu
1787;Rue du Milieu;Q1645406;16931;10079810;Rue du Milieu;5431;Mollens (VD);VD;True;2517494.0;1159017.0;Rue du Milieu;du Milieu;rue;;Milieu
1788;Rue du Milieu;Q1645406;22700;10053468;Rue du Milieu;6771;Alle;JU;True;2576667.0;1252776.0;Rue du Milieu;du Milieu;rue;;Milieu
1789;Rue du Milieu;Q1645406;24745;10043107;Rue du Milieu;5938;Yverdon-les-Bains;VD;True;2538939.0;1181171.0;Rue du Milieu;du Milieu;rue;;Milieu
1790;Rue du Milieu;Q1645406;26997;10042009;Rue du Milieu;5702;Arzier-Le Muids;VD;True;2506318.0;1145439.0;Rue du Milieu;du Milieu;rue;;Milieu
1791;Rue du Milieu;Q1645406;37798;10236748;Rue du Milieu;6238;Grône;VS;True;2601900.0;1122571.0;Rue du Milieu;du Milieu;rue;;Milieu
1792;Rue du Milieu;Q1645406;42956;10127029;Rue du Milieu;6139;Riddes;VS;True;2583101.0;1113527.0;Rue du Milieu;du Milieu;rue;;Milieu
1793;Rue du Milieu;Q1645406;75355;10131158;Rue du Milieu;713;Tavannes;BE;True;2581837.0;1230098.0;Rue du Milieu;du Milieu;rue;;Milieu
1794;Rue du Milieu;Q1645406;149497;10102464;Rue du Milieu;6512;Val-de-Travers;NE;True;2532275.0;1193352.0;Rue du Milieu;du Milieu;rue;;Milieu
1795;Rue du Milieu;Q1645406;189291;10177071;Rue du Milieu;5935;Villars-Epeney;VD;True;2543276.0;1181583.0;Rue du Milieu;du Milieu;rue;;Milieu
1796;Ruelle de la Forge;Q40558;15200;10054697;Ruelle de la Forge;5731;Le Vaud;VD;True;2507602.0;1148030.0;Ruelle de la Forge;de la Forge;ruelle;;Forge
1797;Ruelle de la Forge;Q40558;16234;10147699;Ruelle de la Forge;5673;Hermenches;VD;True;2547923.0;1165724.0;Ruelle de la Forge;de la Forge;ruelle;;Forge
1798;Ruelle de la Forge;Q40558;19762;10108611;Ruelle de la Forge;5551;Bonvillars;VD;True;2541442.0;1187840.0;Ruelle de la Forge;de la Forge;ruelle;;Forge
1799;Ruelle de la Forge;Q40558;21067;10154838;Ruelle de la Forge;5743;Arnex-sur-Orbe;VD;True;2529635.0;1171731.0;Ruelle de la Forge;de la Forge;ruelle;;Forge
1800;Ruelle de la Forge;Q40558;21233;10028281;Ruelle de la Forge;5479;Cuarnens;VD;True;2523364.0;1164204.0;Ruelle de la Forge;de la Forge;ruelle;;Forge
1801;Ruelle de la Forge;Q40558;28585;10166600;Ruelle de la Forge;5813;Chevroux;VD;True;2559487.0;1193205.0;Ruelle de la Forge;de la Forge;ruelle;;Forge
1802;Ruelle de la Forge;Q40558;33253;10167936;Ruelle de la Forge;2173;Autigny;FR;True;2568062.0;1176193.0;Ruelle de la Forge;de la Forge;ruelle;;Forge
1803;Ruelle de la Forge;Q40558;37554;10050064;Ruelle de la Forge;6456;Lignières;NE;True;2571516.0;1214769.0;Ruelle de la Forge;de la Forge;ruelle;;Forge
1804;Ruelle de la Forge;Q40558;41658;10085515;Ruelle de la Forge;6023;Conthey;VS;True;2588946.0;1121188.0;Ruelle de la Forge;de la Forge;ruelle;;Forge
1805;Ruelle de la Forge;Q40558;52636;10168249;Ruelle de la Forge;6034;Orsières;VS;True;2577338.0;1097839.0;Ruelle de la Forge;de la Forge;ruelle;;Forge
1806;Ruelle de la Forge;Q40558;156350;10099376;Ruelle de la Forge;6417;La Grande Béroche;NE;True;2549871.0;1194843.0;Ruelle de la Forge;de la Forge;ruelle;;Forge
1807;Friedrichstrasse;Q20605300;22758;10025055;Friedrichstrasse;2701;Basel;BS;True;2610246.0;1267333.0;Friedrichstrasse;Friedrich;strasse;;Friedrich
1808;Friedrichstrasse;Q20605300;51016;10036156;Friedrichstrasse;4279;Murgenthal;AG;True;2630316.0;1235454.0;Friedrichstrasse;Friedrich;strasse;;Friedrich
1809;Friedrichstrasse;Q20605300;128130;10190922;Friedrichstrasse;4170;Laufenburg;AG;True;2647051.0;1267790.0;Friedrichstrasse;Friedrich;strasse;;Friedrich
1810;Friedrichstrasse;Q20605300;215972;10081712;Friedrichstrasse;261;Zürich;ZH;True;2685352.0;1251059.0;Friedrichstrasse;Friedrich;strasse;;Friedrich
1811;Friedrichstrasse;Q20605300;219124;10007869;Friedrichstrasse;230;Winterthur;ZH;True;2697420.0;1261203.0;Friedrichstrasse;Friedrich;strasse;;Friedrich
1812;Rue des Casernes;Q131263;21643;10181314;Rue des Casernes;5938;Yverdon-les-Bains;VD;True;2538835.0;1181307.0;Rue des Casernes;des Casernes;rue;;Casernes
1813;Rue des Casernes;Q131263;44901;10061798;Rue des Casernes;6266;Sion;VS;True;2595616.0;1119537.0;Rue des Casernes;des Casernes;rue;;Casernes
1814;Veronika-Gut-Weg;Q21470035;52579;10018621;Veronika-Gut-Weg;1509;Stans;NW;True;2669881.0;1201975.0;Veronika-Gut-Weg;Veronika Gut;weg;;Veronika Gut
1815;Clarahofweg;Q1297194;26783;10175154;Clarahofweg;2701;Basel;BS;True;2611973.0;1267959.0;Clarahofweg;Clarahof;weg;;Clarahof
1816;Rue de Mauborget;Q70580;13631;10076894;Rue de Mauborget;5938;Yverdon-les-Bains;VD;True;2538136.0;1181360.0;Rue de Mauborget;de Mauborget;rue;;Mauborget
1817;Rue du Suchet;Q3227441;19968;10107346;Rue du Suchet;5938;Yverdon-les-Bains;VD;True;2538126.0;1181702.0;Rue du Suchet;du Suchet;rue;;Suchet
1818;Chemin des Colons;Q1818899;14419;10181318;Chemin des Colons;5939;Yvonand;VD;True;2547289.0;1183563.0;Chemin des Colons;des Colons;chemin;;Colons
1819;Chemin des Cerisiers;Q2946681;3216;10144880;Chemin des Cerisiers;2053;Belmont-Broye;FR;True;2568114.0;1190204.0;Chemin des Cerisiers;des Cerisiers;chemin;;Cerisiers
1820;Chemin des Cerisiers;Q2946681;13651;10034239;Chemin des Cerisiers;5498;La Sarraz;VD;True;2528665.0;1168215.0;Chemin des Cerisiers;des Cerisiers;chemin;;Cerisiers
1821;Chemin des Cerisiers;Q2946681;13902;10106967;Chemin des Cerisiers;5591;Renens (VD);VD;True;2534304.0;1154770.0;Chemin des Cerisiers;des Cerisiers;chemin;;Cerisiers
1822;Chemin des Cerisiers;Q2946681;14170;10041391;Chemin des Cerisiers;5702;Arzier-Le Muids;VD;True;2505172.0;1145789.0;Chemin des Cerisiers;des Cerisiers;chemin;;Cerisiers
1823;Chemin des Cerisiers;Q2946681;14370;10106959;Chemin des Cerisiers;5587;Le Mont-sur-Lausanne;VD;True;2538327.0;1155939.0;Chemin des Cerisiers;des Cerisiers;chemin;;Cerisiers
1824;Chemin des Cerisiers;Q2946681;15745;10043486;Chemin des Cerisiers;5401;Aigle;VD;True;2563883.0;1128965.0;Chemin des Cerisiers;des Cerisiers;chemin;;Cerisiers
1825;Chemin des Cerisiers;Q2946681;17385;10097973;Chemin des Cerisiers;5892;Blonay - Saint-Légier;VD;True;2556273.0;1146716.0;Chemin des Cerisiers;des Cerisiers;chemin;;Cerisiers
1826;Chemin des Cerisiers;Q2946681;18031;10147045;Chemin des Cerisiers;5729;Tannay;VD;True;2503050.0;1129351.0;Chemin des Cerisiers;des Cerisiers;chemin;;Cerisiers
1827;Chemin des Cerisiers;Q2946681;18033;10196555;Chemin des Cerisiers;5631;Denens;VD;True;2524406.0;1152343.0;Chemin des Cerisiers;des Cerisiers;chemin;;Cerisiers
1828;Chemin des Cerisiers;Q2946681;18519;10144391;Chemin des Cerisiers;5707;Chavannes-de-Bogis;VD;True;2501570.0;1133342.0;Chemin des Cerisiers;des Cerisiers;chemin;;Cerisiers
1829;Chemin des Cerisiers;Q2946681;20230;10114135;Chemin des Cerisiers;5857;Gilly;VD;True;2512319.0;1145654.0;Chemin des Cerisiers;des Cerisiers;chemin;;Cerisiers
1830;Chemin des Cerisiers;Q2946681;20663;10116280;Chemin des Cerisiers;5859;Mont-sur-Rolle;VD;True;2515888.0;1146771.0;Chemin des Cerisiers;des Cerisiers;chemin;;Cerisiers
1831;Chemin des Cerisiers;Q2946681;25434;10194130;Chemin des Cerisiers;5409;Ollon;VD;True;2565702.0;1126765.0;Chemin des Cerisiers;des Cerisiers;chemin;;Cerisiers
1832;Chemin des Cerisiers;Q2946681;25617;10097776;Chemin des Cerisiers;5939;Yvonand;VD;True;2547468.0;1183345.0;Chemin des Cerisiers;des Cerisiers;chemin;;Cerisiers
1833;Chemin des Cerisiers;Q2946681;27628;10079846;Chemin des Cerisiers;5456;Cudrefin;VD;True;2568572.0;1200309.0;Chemin des Cerisiers;des Cerisiers;chemin;;Cerisiers
1834;Chemin des Cerisiers;Q2946681;27742;10119700;Chemin des Cerisiers;5831;Valbroye;VD;True;2558782.0;1174197.0;Chemin des Cerisiers;des Cerisiers;chemin;;Cerisiers
1835;Chemin des Cerisiers;Q2946681;29682;10186493;Chemin des Cerisiers;2284;Mont-Vully;FR;True;2572732.0;1200068.0;Chemin des Cerisiers;des Cerisiers;chemin;;Cerisiers
1836;Chemin des Cerisiers;Q2946681;29787;10122899;Chemin des Cerisiers;5853;Bursins;VD;True;2511429.0;1144868.0;Chemin des Cerisiers;des Cerisiers;chemin;;Cerisiers
1837;Chemin des Cerisiers;Q2946681;29986;10169523;Chemin des Cerisiers;5858;Luins;VD;True;2510280.0;1143970.0;Chemin des Cerisiers;des Cerisiers;chemin;;Cerisiers
1838;Chemin des Cerisiers;Q2946681;31505;10168439;Chemin des Cerisiers;2125;Bulle;FR;True;2572060.0;1163558.0;Chemin des Cerisiers;des Cerisiers;chemin;;Cerisiers
1839;Chemin des Cerisiers;Q2946681;34645;10145282;Chemin des Cerisiers;2211;Neyruz (FR);FR;True;2571153.0;1179322.0;Chemin des Cerisiers;des Cerisiers;chemin;;Cerisiers
1840;Chemin des Cerisiers;Q2946681;57014;10008739;Chemin des Cerisiers;700;Moutier;BE;True;2595847.0;1236384.0;Chemin des Cerisiers;des Cerisiers;chemin;;Cerisiers
1841;Chemin des Cerisiers;Q2946681;57682;10033984;Chemin des Cerisiers;5516;Cugy (VD);VD;True;2538663.0;1159707.0;Chemin des Cerisiers;des Cerisiers;chemin;;Cerisiers
1842;Chemin des Cerisiers;Q2946681;65069;10075116;Chemin des Cerisiers;713;Tavannes;BE;True;2582345.0;1230068.0;Chemin des Cerisiers;des Cerisiers;chemin;;Cerisiers
1843;Chemin des Cerisiers;Q2946681;169447;10022109;Chemin des Cerisiers;2250;Courgevaux;FR;True;2575112.0;1195956.0;Chemin des Cerisiers;des Cerisiers;chemin;;Cerisiers
1844;Rue de la Tannerie;Q3515239;25855;10165483;Rue de la Tannerie;5831;Valbroye;VD;True;2551946.0;1177737.0;Rue de la Tannerie;de la Tannerie;rue;;Tannerie
1845;Rue de la Tannerie;Q3515239;41010;10159178;Rue de la Tannerie;6217;Saint-Maurice;VS;True;2566555.0;1119024.0;Rue de la Tannerie;de la Tannerie;rue;;Tannerie
1846;Rue de la Tannerie;Q3515239;43650;10074670;Rue de la Tannerie;6248;Sierre;VS;True;2607977.0;1127351.0;Rue de la Tannerie;de la Tannerie;rue;;Tannerie
1847;Rue de la Tannerie;Q3515239;53251;10045839;Rue de la Tannerie;6136;Martigny;VS;True;2571376.0;1105276.0;Rue de la Tannerie;de la Tannerie;rue;;Tannerie
1848;Rue de la Tannerie;Q3515239;62889;10048573;Rue de la Tannerie;6608;Carouge (GE);GE;True;2499959.0;1115414.0;Rue de la Tannerie;de la Tannerie;rue;;Tannerie
1849;Rue de la Tannerie;Q3515239;64575;10158709;Rue de la Tannerie;691;Crémines;BE;True;2599815.0;1236933.0;Rue de la Tannerie;de la Tannerie;rue;;Tannerie
1850;Rue de la Tannerie;Q3515239;65155;10083302;Rue de la Tannerie;5939;Yvonand;VD;True;2547067.0;1183486.0;Rue de la Tannerie;de la Tannerie;rue;;Tannerie
1851;Rue de la Tannerie;Q3515239;75720;10034249;Rue de la Tannerie;5498;La Sarraz;VD;True;2529051.0;1167963.0;Rue de la Tannerie;de la Tannerie;rue;;Tannerie
1852;Rue de la Tannerie;Q3515239;117797;10052942;Rue de la Tannerie;6729;Haute-Sorne;JU;True;2585487.0;1243171.0;Rue de la Tannerie;de la Tannerie;rue;;Tannerie
1853;Chemin des Rosiers;Q34687;2363;10021783;Chemin des Rosiers;2054;Estavayer;FR;True;2554336.0;1188354.0;Chemin des Rosiers;des Rosiers;chemin;;Rosiers
1854;Chemin des Rosiers;Q34687;13038;10076407;Chemin des Rosiers;5872;Le Chenit;VD;True;2507979.0;1163291.0;Chemin des Rosiers;des Rosiers;chemin;;Rosiers
1855;Chemin des Rosiers;Q34687;14696;10056708;Chemin des Rosiers;5724;Nyon;VD;True;2507127.0;1137899.0;Chemin des Rosiers;des Rosiers;chemin;;Rosiers
1856;Chemin des Rosiers;Q34687;15842;10097777;Chemin des Rosiers;5939;Yvonand;VD;True;2546930.0;1183541.0;Chemin des Rosiers;des Rosiers;chemin;;Rosiers
1857;Chemin des Rosiers;Q34687;15869;10035451;Chemin des Rosiers;5638;Lonay;VD;True;2529092.0;1152729.0;Chemin des Rosiers;des Rosiers;chemin;;Rosiers
1858;Chemin des Rosiers;Q34687;16494;10133260;Chemin des Rosiers;5764;Vallorbe;VD;True;2520283.0;1174635.0;Chemin des Rosiers;des Rosiers;chemin;;Rosiers
1859;Chemin des Rosiers;Q34687;19156;10048631;Chemin des Rosiers;5586;Lausanne;VD;True;2537417.0;1153036.0;Chemin des Rosiers;des Rosiers;chemin;;Rosiers
1860;Chemin des Rosiers;Q34687;19573;10050255;Chemin des Rosiers;5401;Aigle;VD;True;2563317.0;1129637.0;Chemin des Rosiers;des Rosiers;chemin;;Rosiers
1861;Chemin des Rosiers;Q34687;21367;10078808;Chemin des Rosiers;5583;Crissier;VD;True;2534104.0;1154912.0;Chemin des Rosiers;des Rosiers;chemin;;Rosiers
